"","103","700","phones","""USER103"" <103>","SIP/103-00000001","","Hangup","","2015-04-16 08:00:16","2015-04-16 08:00:16","2015-04-16 08:00:20",4,4,"ANSWERED","DOCUMENTATION","1429171216.1",""
"","103","2","menu","""USER103"" <103>","SIP/103-00000002","","Hangup","","2015-04-16 08:00:22","2015-04-16 08:00:22","2015-04-16 08:00:52",30,30,"ANSWERED","DOCUMENTATION","1429171222.2",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000000","","Hangup","","2015-04-16 08:02:22","2015-04-16 08:02:22","2015-04-16 08:02:25",3,3,"ANSWERED","DOCUMENTATION","1429171342.0",""
"","104","2","menu","""USER104"" <104>","SIP/104-00000001","","Hangup","","2015-04-16 08:11:43","2015-04-16 08:11:43","2015-04-16 08:12:08",25,25,"ANSWERED","DOCUMENTATION","1429171903.1",""
"","100","104","phones","""USER100"" <100>","SIP/100-00000002","","Dial","SIP/,10,m","2015-04-16 08:12:42","2015-04-16 08:12:42","2015-04-16 08:12:42",0,0,"ANSWERED","DOCUMENTATION","1429171962.2",""
"","100","104","phones","""USER100"" <100>","SIP/100-00000003","","Dial","SIP/,10,m","2015-04-16 08:12:58","2015-04-16 08:12:58","2015-04-16 08:12:58",0,0,"ANSWERED","DOCUMENTATION","1429171978.3",""
"","100","104","phones","""USER100"" <100>","SIP/100-00000000","","Dial","SIP/,10,m","2015-04-16 08:13:49","2015-04-16 08:13:49","2015-04-16 08:13:49",0,0,"ANSWERED","DOCUMENTATION","1429172029.0",""
"","100","104","phones","""USER100"" <100>","SIP/100-00000001","","Dial","SIP/,10,m","2015-04-16 08:14:06","2015-04-16 08:14:06","2015-04-16 08:14:06",0,0,"ANSWERED","DOCUMENTATION","1429172046.1",""
"","100","104","phones","""USER100"" <100>","SIP/100-00000002","SIP/102-00000003","Hangup","","2015-04-16 08:22:34","2015-04-16 08:22:34","2015-04-16 08:22:41",7,7,"BUSY","DOCUMENTATION","1429172554.2",""
"","100","s","menu","""USER100"" <100>","SIP/100-00000004","","WaitExten","10","2015-04-16 08:27:47","2015-04-16 08:27:47","2015-04-16 08:28:05",18,18,"ANSWERED","DOCUMENTATION","1429172867.4",""
"","103","2","menu","""USER103"" <103>","SIP/103-00000000","","Hangup","","2015-04-16 08:29:00","2015-04-16 08:29:00","2015-04-16 08:29:21",21,21,"ANSWERED","DOCUMENTATION","1429172940.0",""
"","103","2","menu","""USER103"" <103>","SIP/103-00000001","","Hangup","","2015-04-16 08:29:24","2015-04-16 08:29:24","2015-04-16 08:30:03",39,39,"ANSWERED","DOCUMENTATION","1429172964.1",""
"","102","103","phones","""USER102"" <102>","SIP/102-00000002","","Dial","SIP/,10,m","2015-04-16 08:33:45","2015-04-16 08:33:45","2015-04-16 08:33:45",0,0,"ANSWERED","DOCUMENTATION","1429173225.2",""
"","102","103","phones","""USER102"" <102>","SIP/102-00000003","SIP/103-00000004","VoiceMail","103@vmphones,u","2015-04-16 08:37:30","2015-04-16 08:37:30","2015-04-16 08:38:42",72,72,"NO ANSWER","DOCUMENTATION","1429173450.3",""
